Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
CVX,2021-08-06,84.68,85.14,84.33,84.62,84.62,6475600,Energy
CVX,2021-08-09,83.76,84.15,82.94,83.21,83.21,9243100,Energy
CVX,2021-08-10,83.62,84.93,83.48,84.73,84.73,9762600,Energy
CVX,2021-08-11,84.7,85.47,84.33,85.37,85.37,7079800,Energy
CVX,2021-08-12,85.38,85.7,84.48,85.19,85.19,7377600,Energy
CVX,2021-08-13,84.85,85.11,84.36,84.63,84.63,6572600,Energy
CVX,2021-08-16,83.69,84.0,82.93,83.77,83.77,9476600,Energy
CVX,2021-08-17,83.17,84.4,82.7,83.61,83.61,10937500,Energy
CVX,2021-08-18,83.02,83.63,81.22,81.35,81.35,12893600,Energy
CVX,2021-08-19,79.76,80.18,78.11,79.32,79.32,17423400,Energy
CVX,2021-08-20,78.67,79.81,78.41,79.33,79.33,9707600,Energy
CVX,2021-08-23,80.83,81.6,80.81,81.37,81.37,10277800,Energy
CVX,2021-08-24,82.02,82.95,81.93,82.3,82.3,8924900,Energy
CVX,2021-08-25,81.78,83.04,81.36,82.87,82.87,9342300,Energy
CVX,2021-08-26,82.53,83.05,81.77,81.78,81.78,8124800,Energy
CVX,2021-08-27,82.56,83.67,82.48,82.98,82.98,10281200,Energy
CVX,2021-08-30,83.36,83.54,82.41,82.77,82.77,8127200,Energy
CVX,2021-08-31,82.56,82.78,81.29,81.4,81.4,15676900,Energy
CVX,2021-09-01,81.48,81.66,80.31,80.51,80.51,10557300,Energy
CVX,2021-09-02,81.29,82.77,81.22,82.19,82.19,12340100,Energy
CVX,2021-09-03,81.93,82.8,81.92,82.01,82.01,9097000,Energy
CVX,2021-09-07,81.61,82.42,81.38,81.65,81.65,9237800,Energy
CVX,2021-09-08,82.02,82.83,81.05,81.08,81.08,10775900,Energy
CVX,2021-09-09,80.66,82.12,80.21,80.76,80.76,10219400,Energy
CVX,2021-09-10,82.1,82.19,80.66,80.82,80.82,11006000,Energy
CVX,2021-09-13,81.77,83.04,81.65,82.41,82.41,11500900,Energy
CVX,2021-09-14,82.76,83.06,80.74,80.92,80.92,15294100,Energy
CVX,2021-09-15,81.59,82.88,81.59,82.64,82.64,11623400,Energy
CVX,2021-09-16,82.71,82.94,81.52,81.87,81.87,10616700,Energy
CVX,2021-09-17,81.69,82.76,81.07,81.4,81.4,16006100,Energy
CVX,2021-09-20,79.61,80.13,78.49,79.73,79.73,15796100,Energy
CVX,2021-09-21,80.39,80.66,79.1,79.79,79.79,10958400,Energy
CVX,2021-09-22,80.96,83.09,80.96,82.14,82.14,13292800,Energy
CVX,2021-09-23,82.64,84.35,82.23,84.17,84.17,10094900,Energy
CVX,2021-09-24,83.83,84.94,83.83,84.63,84.63,8225300,Energy
CVX,2021-09-27,86.3,87.3,86.3,86.62,86.62,12697500,Energy
