Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,Close_lag_1,Volume_lag_1,Close_lag_5,Volume_lag_5,Close_lag_10,Volume_lag_10,RSI_14,ROC_5,ROC_10,Daily_Return,Volatility_10
AAPL,2019-03-14,43.86,43.91,43.54,43.82,43.82,94318000,Technology,42.844,42.251,41.694500000000005,39.3742,42.304490839666855,41.355395866916346,0.9490949727505082,0.8447635121081949,43.34,124130000.0,41.14,99185600.0,41.3,112861600.0,75.75150300601202,6.514341273699564,6.101694915254252,0.01107521919704646,0.012555928608539439
AAPL,2019-03-15,44.09,44.68,43.82,44.39,44.39,156171600,Technology,43.474000000000004,42.516999999999996,41.877,39.512,42.62533840279503,41.58018135825587,1.0451570445391596,0.8848422185943878,43.82,94318000.0,41.24,95997600.0,41.73,103544800.0,76.99619771863118,7.6382153249272555,6.374311047208248,0.013007759014148856,0.012683237421863933
AAPL,2019-03-18,44.31,44.93,44.31,44.84,44.84,104879200,Technology,43.908,42.807,42.086499999999994,39.7334,42.966055571595795,41.82164940579248,1.1444061658033178,0.9367550080361738,44.39,156171600.0,42.67,128044000.0,41.94,109744800.0,78.69718309859155,5.0855401921724885,6.914639961850266,0.0101374183374634,0.012730540255067096
AAPL,2019-03-19,44.92,45.07,44.34,44.49,44.49,126585600,Technology,44.176,43.07000000000001,42.272499999999994,39.919000000000004,43.20050856058106,42.01930500536341,1.1812035552176567,0.9856447174724705,44.84,104879200.0,43.15,129870400.0,41.86,78949600.0,73.5593220338983,3.1054461181923676,6.282847587195417,-0.007805530776092806,0.013301595966541629
AAPL,2019-03-20,44.42,45.19,44.06,44.88,44.88,124140800,Technology,44.484,43.396,42.464999999999996,40.114000000000004,43.45889185895321,42.23120833829945,1.2276835206537555,1.0340524781087277,44.49,126585600.0,43.34,124130000.0,41.62,83241600.0,80.44217687074834,3.5532994923857864,7.832772705430102,0.008766014834794333,0.012630728784858332
AAPL,2019-03-21,45.32,46.83,45.27,46.53,46.53,204136800,Technology,45.025999999999996,43.935,42.75150000000001,40.328599999999994,43.93137003449887,42.54963735027727,1.3817326842215962,1.1035885193313015,44.88,124140800.0,43.82,94318000.0,41.14,99185600.0,83.80281690140848,6.184390689183017,13.101604278074873,0.03676470588235281,0.01367536439848711
AAPL,2019-03-22,46.59,47.15,45.5,45.57,45.57,169630800,Technology,45.26200000000001,44.368,42.9675,40.5118,44.183466952268276,42.773367916923405,1.4100990353448708,1.1648906225340154,46.53,204136800.0,44.39,156171600.0,41.24,95997600.0,73.12101910828027,2.6582563640459522,10.499515033947615,-0.02063185041908444,0.01707797420504092
AAPL,2019-03-25,45.68,45.79,44.5,45.02,45.02,175381200,Technology,45.298,44.603,43.141,40.6816,44.312164344227,42.93978510826241,1.372379235964587,1.2063883452201298,45.57,169630800.0,44.84,104879200.0,42.67,128044000.0,68.99038461538464,0.4014272970561894,5.507382235762837,-0.012069343866578874,0.015985933575422214
AAPL,2019-03-26,45.71,46.0,44.02,44.55,44.55,199202000,Technology,45.31,44.74300000000001,43.289500000000004,40.8492,44.348754445115155,43.05906028542816,1.289694159686995,1.2230495081135029,45.02,175381200.0,44.49,126585600.0,43.15,129870400.0,67.1345029239766,0.13486176668913163,3.244495944380077,-0.010439804531319541,0.016578053876106974
AAPL,2019-03-27,45.02,45.26,44.49,44.95,44.95,119393600,Technology,45.324,44.904,43.451499999999996,41.0358,44.44125376125129,43.199129893914964,1.2421238673363248,1.2268643799580672,44.55,199202000.0,44.88,124140800.0,43.34,124130000.0,72.49114521841793,0.15597147950088264,3.7148131056760514,0.008978675645342493,0.016674109671927364
AAPL,2019-03-28,45.07,45.21,44.73,45.01,45.01,83121600,Technology,45.019999999999996,45.023,43.637,41.208999999999996,44.52875318259724,43.33326842029163,1.195484762305611,1.220588456427576,44.95,119393600.0,46.53,204136800.0,43.82,94318000.0,72.36061684460256,-3.266709649688382,2.7156549520766626,0.0013348164627362546,0.01648390444111389
AAPL,2019-03-29,45.28,45.33,44.97,45.3,45.3,94256000,Technology,44.965999999999994,45.114000000000004,43.8155,41.379,44.647406539120745,43.47895224101077,1.1684542981099781,1.2101616247640563,45.01,83121600.0,45.57,169630800.0,44.39,156171600.0,68.03840877914948,-0.592495062541154,2.050011263798135,0.006443012663852388,0.016159936166333672
AAPL,2019-04-01,45.71,45.72,44.93,45.61,45.61,111448000,Technology,45.084,45.190999999999995,43.999,41.551,44.795497840794475,43.63680763056553,1.1586902102289471,1.1998673418570345,45.3,94256000.0,45.02,175381200.0,44.84,104879200.0,67.27528089887639,1.3105286539315752,1.717216770740393,0.006843267108167739,0.016011871201336424
AAPL,2019-04-02,45.58,46.38,45.57,46.27,46.27,91062800,Technology,45.428,45.369,44.2195,41.7316,45.022344326826094,43.8318589171903,1.1904854096357909,1.1979909554127857,45.61,111448000.0,44.55,199202000.0,44.49,126585600.0,69.30171277997363,3.8608305274972166,4.000899078444586,0.014470510852883312,0.016073629202042715
AAPL,2019-04-03,46.09,46.87,46.07,46.59,46.59,93087200,Technology,45.75600000000001,45.54,44.468,41.9352,45.263522122699,44.036165664065095,1.2273564586339063,1.20386405605701,46.27,91062800.0,44.95,119393600.0,44.88,124140800.0,68.64064602960968,3.6484983314794217,3.810160427807485,0.006915928247244407,0.016023835264667087
AAPL,2019-04-04,46.46,46.84,46.06,46.67,46.67,76457200,Technology,46.088,45.554,44.7445,42.1376,45.47990333459146,44.23126450376398,1.2486388308274812,1.2128190110111043,46.59,93087200.0,45.01,83121600.0,46.53,204136800.0,66.4265129682997,3.6880693179293544,0.3008811519449761,0.0017171066752521558,0.011105444568714144
AAPL,2019-04-05,46.85,47.01,46.73,46.99,46.99,74106400,Technology,46.426,45.696000000000005,45.032,42.352199999999996,45.71222589850046,44.43561528126295,1.276610617237516,1.2255773322563868,46.67,76457200.0,45.3,94256000.0,45.57,169630800.0,65.78560939794417,3.7306843267108203,3.1160851437349146,0.00685665309620731,0.008407484669767366
AAPL,2019-04-08,46.85,47.76,46.83,47.72,47.72,103526800,Technology,46.848,45.965999999999994,45.2845,42.5572,46.021114221808084,44.678903038206435,1.3422111836016484,1.248904102525439,46.99,74106400.0,45.61,111448000.0,45.02,175381200.0,72.46175243393598,4.626178469633846,5.9973345179920035,0.015535220259629723,0.007334970377655249
AAPL,2019-04-09,47.78,48.38,47.52,47.58,47.58,143072800,Technology,47.11,46.269000000000005,45.506,42.766400000000004,46.26094280306838,44.8937991094504,1.367143693617983,1.272552020743948,47.72,103526800.0,46.27,91062800.0,44.55,199202000.0,69.4524495677233,2.8312081262156896,6.801346801346808,-0.002933780385582563,0.005677889605805947
AAPL,2019-04-10,47.39,47.88,47.27,47.85,47.85,86781200,Technology,47.362,46.559,45.7315,42.9888,46.50541314105786,45.11277695319481,1.3926361878630473,1.296568854167768,47.58,143072800.0,46.59,93087200.0,44.95,119393600.0,61.87050359712229,2.7044430135222175,6.451612903225801,0.005674653215636871,0.005620982977212576
AAPL,2019-04-11,47.9,47.94,47.33,47.45,47.45,83603200,Technology,47.518,46.803,45.913,43.15299999999999,46.65073419627973,45.28590458629149,1.3648296099882415,1.3102210053318628,47.85,86781200.0,46.67,76457200.0,45.01,83121600.0,68.8,1.671309192200554,5.421017551655205,-0.008359456635318674,0.007187421661874039
AAPL,2019-04-12,47.51,47.73,46.8,47.43,47.43,111042800,Technology,47.606,47.016,46.065,43.31100000000001,46.77062124300593,45.44472646878842,1.3258947742175096,1.3133557591089922,47.45,83603200.0,46.99,74106400.0,45.3,94256000.0,76.95749440715872,0.9363694403064393,4.7019867549668914,-0.0004214963119073545,0.007392729957875451
AAPL,2019-04-15,47.36,47.67,47.23,47.52,47.52,70146400,Technology,47.565999999999995,47.20700000000001,46.199,43.4704,46.88591028254348,45.59845043406335,1.2874598484801254,1.308176576983219,47.43,111042800.0,47.72,103526800.0,45.61,111448000.0,86.30806845965768,-0.4191114836546439,4.187678140758622,0.00189753320683117,0.0073936348181864245
AAPL,2019-04-16,47.57,48.03,47.36,47.52,47.52,102785600,Technology,47.554,47.332,46.350500000000004,43.6074,46.983462546767555,45.74078743894755,1.2426751078200056,1.2950762831505764,47.52,70146400.0,47.58,143072800.0,46.27,91062800.0,84.82384823848234,-0.12610340479192184,2.7015344715798584,0.0,0.006509281466563724
AAPL,2019-04-17,47.59,48.51,47.37,48.45,48.45,115627200,Technology,47.67400000000001,47.518,46.529,43.748999999999995,47.209083693418705,45.94146985087736,1.2676138425413441,1.28958379502873,47.52,102785600.0,47.85,86781200.0,46.59,93087200.0,87.71929824561401,1.2539184952978122,3.9922730199613676,0.01957070707070696,0.008382964262551838
AAPL,2019-04-18,48.44,48.69,48.3,48.62,48.62,96783200,Technology,47.908,47.713,46.6335,43.8938,47.42614774058505,46.13987949155311,1.2862682490319415,1.2889206858293725,48.45,115627200.0,47.45,83603200.0,46.67,76457200.0,87.38738738738735,2.465753424657513,4.178272980501374,0.0035087719298243503,0.008348927829093047
AAPL,2019-04-22,48.38,48.88,48.26,48.78,48.78,77758000,Technology,48.178,47.892,46.794,44.0574,47.63443270357197,46.33544397366029,1.2989887299116774,1.2909342946458335,48.62,96783200.0,47.43,111042800.0,46.99,74106400.0,86.94638694638691,2.8462998102466885,3.809321132155774,0.0032908268202387347,0.008295647914669484
AAPL,2019-04-23,48.76,49.55,48.63,49.48,49.48,93292000,Technology,48.57000000000001,48.068,47.017,44.2342,47.918366133791665,46.56837404968545,1.349992084106212,1.3027458525379092,48.78,77758000.0,47.52,70146400.0,47.72,103526800.0,87.0669745958429,4.124579124579109,3.688181056160933,0.01435014350143482,0.008115509732800723
AAPL,2019-04-24,49.46,49.72,49.38,49.41,49.41,70162400,Technology,48.948,48.251,47.26,44.4142,48.147848267054485,46.77886486081986,1.3689834062346264,1.3159933632772527,49.48,93292000.0,47.52,102785600.0,47.58,143072800.0,84.5588235294117,3.977272727272707,3.8461538461538325,-0.0014147130153597809,0.007991691612064715
AAPL,2019-04-25,49.33,49.55,48.92,48.96,48.96,74172800,Technology,49.05,48.362,47.4605,44.578199999999995,48.27279468750764,46.940430426685054,1.3323642608225867,1.3192675427863196,49.41,70162400.0,48.45,115627200.0,47.85,86781200.0,75.7303370786517,1.0526315789473717,2.319749216300937,-0.009107468123861429,0.008921436075095641
AAPL,2019-04-26,48.87,48.89,48.21,48.73,48.73,74596400,Technology,49.071999999999996,48.489999999999995,47.6465,44.74099999999999,48.34313396635262,47.07299113581949,1.2701428305331248,1.3094426003356807,48.96,74172800.0,48.62,96783200.0,47.45,83603200.0,69.95412844036692,0.2262443438914019,2.6975763962065136,-0.004697712418300748,0.008499024402465253
AAPL,2019-04-29,48.75,49.12,48.62,48.8,48.8,88818800,Technology,49.07599999999999,48.627,47.8215,44.9022,48.413421048452214,47.200917718351384,1.2125033301008301,1.2900547462887106,48.73,74596400.0,48.78,77758000.0,47.43,111042800.0,64.59459459459455,0.041000410004099486,2.888467214842927,0.001436486763800593,0.008443386344047277
AAPL,2019-04-30,48.43,48.51,47.49,47.86,47.86,186139600,Technology,48.751999999999995,48.660999999999994,47.934,45.046400000000006,48.32827934869034,47.24973862810313,1.0785407205872062,1.24775194114841,48.8,88818800.0,49.48,93292000.0,47.52,70146400.0,53.11111111111113,-3.2740501212611073,0.7154882154882136,-0.019262295081967196,0.010986382667719596
AAPL,2019-05-01,50.06,51.35,49.9,50.21,50.21,259309200,Technology,48.912,48.93,48.131,45.23519999999999,48.617774833507205,47.46901724824364,1.1487575852635672,1.2279530699714414,47.86,186139600.0,49.41,70162400.0,47.52,102785600.0,67.93313069908815,1.6191054442420638,5.660774410774416,0.049101546176347766,0.018799535151120542
AAPL,2019-05-02,50.05,50.72,49.64,49.88,49.88,127985200,Technology,49.096000000000004,49.073,48.2955,45.41219999999999,48.81196332065994,47.64760856318855,1.1643547574713935,1.2152334074714317,50.21,259309200.0,48.96,74172800.0,48.45,115627200.0,68.66359447004609,1.8790849673202548,2.951496388028896,-0.006572395937064268,0.018467695594737488
AAPL,2019-05-03,50.3,50.52,50.14,50.5,50.5,83569600,Technology,49.45,49.261,48.487,45.6062,49.07166127132764,47.858896817767175,1.2127644535604674,1.2147396166892388,49.88,127985200.0,48.73,74596400.0,48.62,96783200.0,71.58931082981718,3.632259388467074,3.8667215137803357,0.012429831595829999,0.018705544702218437
AAPL,2019-05-06,48.72,49.81,48.54,49.72,49.72,129772400,Technology,49.634,49.355,48.6235,45.775600000000004,49.17140569112339,47.99675631274738,1.1746493783760101,1.206721569026593,50.5,83569600.0,48.8,88818800.0,48.78,77758000.0,64.10256410256409,1.885245901639343,1.927019270192698,-0.01544554455445546,0.019691869140437135
AAPL,2019-05-07,49.1,49.47,47.9,48.38,48.38,155054800,Technology,49.738,49.245000000000005,48.6565,45.91219999999999,49.0496509694121,48.02514473402535,1.0245062353867453,1.1702785022986235,49.72,129772400.0,47.86,186139600.0,49.48,93292000.0,54.70459518599562,1.0865022983702621,-2.2231204527081494,-0.026950925181013607,0.021112754027611293
AAPL,2019-05-08,48.15,48.97,48.12,48.39,48.39,105358000,Technology,49.374,49.143,48.697,46.0484,48.94816620488716,48.052171050023475,0.8959951548636838,1.1154218328116356,48.38,155054800.0,50.21,259309200.0,49.41,70162400.0,49.63503649635035,-3.6247759410475977,-2.064359441408614,0.00020669698222408606,0.02112438345477518
AAPL,2019-05-09,47.8,48.1,46.9,47.87,47.87,139634400,Technology,48.971999999999994,49.034000000000006,48.698,46.1716,48.782294481058365,48.03867689816989,0.7436175828884757,1.0410609828270037,48.39,105358000.0,49.88,127985200.0,48.96,74172800.0,45.62427071178529,-4.029671210906183,-2.226307189542487,-0.010746021905352454,0.021192864376422038
AAPL,2019-05-10,47.27,47.61,46.15,47.21,47.21,164834800,Technology,48.314,48.882,48.686,46.28980000000001,48.540403022434,47.977293424231384,0.5631095982026153,0.945470705902126,47.87,139634400.0,50.5,83569600.0,48.73,74596400.0,41.345093715545744,-6.51485148514851,-3.1192284013954352,-0.013787340714434881,0.021511571949508916
AAPL,2019-05-13,44.94,45.37,43.78,44.47,44.47,229722400,Technology,47.263999999999996,48.449,48.538,46.3446,47.91418717282877,47.717493911325356,0.1966932615034125,0.7957152170223833,47.21,164834800.0,49.72,129772400.0,48.8,88818800.0,27.452745274527445,-10.559131134352373,-8.872950819672132,-0.05803855115441647,0.027538737648217446
AAPL,2019-05-14,44.63,45.42,44.39,45.17,45.17,146118800,Technology,46.622,48.18,48.420500000000004,46.4092,47.49200453085511,47.52879065863459,-0.03678612777947876,0.629214948062011,44.47,229722400.0,48.38,155054800.0,47.86,186139600.0,31.942078364565603,-6.634973129392307,-5.620559966569161,0.015740948954351408,0.028290497381054703
AAPL,2019-05-15,44.6,45.91,44.54,45.71,45.71,106178800,Technology,46.086,47.730000000000004,48.33,46.4862,47.21784998764663,47.394065424661655,-0.17621543701502418,0.46812887104660394,45.17,146118800.0,48.39,105358000.0,50.21,259309200.0,36.26373626373627,-5.538334366604669,-8.962358095996814,0.011954837281381359,0.0220995108477812
AAPL,2019-05-16,45.47,46.08,45.21,45.51,45.51,132125600,Technology,45.614,47.293,48.183,46.56400000000001,46.95510383570099,47.25450502283487,-0.2994011871338813,0.3146228594105069,45.71,106178800.0,47.87,139634400.0,49.88,127985200.0,36.355932203389834,-4.9300188009191555,-8.761026463512433,-0.0043754101947057755,0.022138546845968242
AAPL,2019-05-17,44.76,45.71,44.71,45.25,45.25,131516400,Technology,45.222,46.768,48.0145,46.64620000000001,46.69278016867006,47.10602316929155,-0.41324300062148467,0.16904968740410858,45.51,132125600.0,47.21,164834800.0,50.5,83569600.0,35.195996663886575,-4.151662783308618,-10.396039603960395,-0.005713030103273953,0.020905274119832826
AAPL,2019-05-20,43.94,44.14,43.16,43.84,43.84,154449200,Technology,45.096000000000004,46.18,47.7675,46.6982,46.25389091195159,46.864095527121805,-0.6102046151702112,0.013198826889244647,45.25,131516400.0,44.47,229722400.0,49.72,129772400.0,33.86837881219904,-1.4166854058916045,-11.826226870474654,-0.03116022099447502,0.021868787082672637
AAPL,2019-05-21,44.35,45.01,44.22,44.68,44.68,113459200,Technology,44.998,45.809999999999995,47.5275,46.7384,46.01175384857442,46.702310673260925,-0.690556824686503,-0.1275523034259049,43.84,154449200.0,45.17,146118800.0,48.38,155054800.0,24.74885844748856,-1.0847907903475784,-7.647788342290207,0.019160583941605802,0.023250993473756996
AAPL,2019-05-22,44.21,44.46,43.71,43.76,43.76,118994400,Technology,44.608000000000004,45.346999999999994,47.245000000000005,46.75059999999999,45.66533017956297,46.48436173450085,-0.8190315549378795,-0.26584815372829984,44.68,113459200.0,45.71,106178800.0,48.39,105358000.0,23.48353552859615,-4.26602493983812,-9.56809258111181,-0.020590868397493356,0.02339727354719842
