Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
GS,2021-07-21,329.21,335.35,329.11,334.1,334.1,2398800,Financials
GS,2021-07-22,333.02,334.27,329.58,333.39,333.39,1887100,Financials
GS,2021-07-23,335.07,338.12,332.2,334.59,334.59,1706900,Financials
GS,2021-07-26,333.81,336.94,333.75,336.24,336.24,1559100,Financials
GS,2021-07-27,333.2,335.56,330.27,335.29,335.29,1791800,Financials
GS,2021-07-28,336.16,337.62,333.06,334.75,334.75,1668900,Financials
GS,2021-07-29,337.25,339.47,335.27,337.72,337.72,1296600,Financials
GS,2021-07-30,336.84,339.86,333.7,335.33,335.33,1474900,Financials
GS,2021-08-02,336.48,346.11,336.11,338.29,338.29,2383200,Financials
GS,2021-08-03,340.13,341.08,332.55,340.23,340.23,1494600,Financials
GS,2021-08-04,338.55,342.28,336.12,338.0,338.0,1460500,Financials
GS,2021-08-05,340.04,343.76,339.86,343.76,343.76,1583800,Financials
GS,2021-08-06,347.85,356.78,347.64,355.91,355.91,3655800,Financials
GS,2021-08-09,354.75,361.91,352.06,357.69,357.69,3319100,Financials
GS,2021-08-10,357.91,367.31,357.35,364.93,364.93,3152300,Financials
GS,2021-08-11,365.67,370.93,364.11,370.22,370.22,3000500,Financials
GS,2021-08-12,370.66,374.46,367.25,371.22,371.22,2312800,Financials
GS,2021-08-13,372.11,372.91,365.12,367.44,367.44,1980000,Financials
GS,2021-08-16,365.84,365.84,359.72,365.27,365.27,1590700,Financials
GS,2021-08-17,361.23,365.27,357.98,362.25,362.25,2077400,Financials
GS,2021-08-18,360.13,363.26,356.54,356.73,356.73,2187800,Financials
GS,2021-08-19,352.97,355.77,349.67,352.05,352.05,2241500,Financials
GS,2021-08-20,350.19,354.62,349.75,354.11,354.11,1612100,Financials
GS,2021-08-23,359.49,361.47,356.91,359.1,359.1,1857600,Financials
GS,2021-08-24,361.01,366.44,360.21,365.46,365.46,1958400,Financials
GS,2021-08-25,366.66,372.72,365.8,369.54,369.54,1845300,Financials
GS,2021-08-26,372.0,376.34,367.78,368.9,368.9,2076500,Financials
GS,2021-08-27,369.23,375.56,368.98,375.41,375.41,2174500,Financials
GS,2021-08-30,375.64,376.37,369.18,369.96,369.96,2089400,Financials
GS,2021-08-31,370.42,372.89,367.41,371.68,371.68,1958100,Financials
GS,2021-09-01,371.37,374.02,368.81,371.82,371.82,1680400,Financials
GS,2021-09-02,373.12,375.34,370.9,372.57,372.57,1830400,Financials
GS,2021-09-03,372.12,373.13,369.07,369.7,369.7,1373600,Financials
GS,2021-09-07,369.43,372.78,368.2,368.81,368.81,1557000,Financials
GS,2021-09-08,367.83,369.41,363.76,364.03,364.03,1646200,Financials
GS,2021-09-09,363.74,367.52,362.69,363.65,363.65,2424600,Financials
GS,2021-09-10,366.73,368.34,362.38,362.67,362.67,1956000,Financials
GS,2021-09-13,366.2,367.96,362.95,367.86,367.86,1802800,Financials
GS,2021-09-14,368.8,374.83,362.04,362.85,362.85,3263200,Financials
GS,2021-09-15,357.74,362.78,356.13,361.29,361.29,3199800,Financials
GS,2021-09-16,363.6,364.91,354.95,356.55,356.55,2882900,Financials
GS,2021-09-17,356.23,358.78,349.5,351.86,351.86,3843700,Financials
GS,2021-09-20,339.6,342.33,334.82,339.88,339.88,3834500,Financials
GS,2021-09-21,342.33,342.91,336.24,337.82,337.82,2377300,Financials
GS,2021-09-22,342.28,349.91,341.3,346.48,346.48,2991300,Financials
GS,2021-09-23,350.9,353.91,348.91,352.22,352.22,2518000,Financials
GS,2021-09-24,350.97,352.79,349.29,351.31,351.31,1789700,Financials
GS,2021-09-27,356.46,360.44,355.21,359.37,359.37,2788500,Financials
GS,2021-09-28,359.94,363.32,349.1,350.1,350.1,2609000,Financials
GS,2021-09-29,351.16,352.7,345.43,345.96,345.96,1955000,Financials
GS,2021-09-30,348.75,348.77,338.52,339.79,339.79,2665700,Financials
GS,2021-10-01,341.06,344.01,337.83,341.56,341.56,2382300,Financials
GS,2021-10-04,341.75,347.74,335.11,336.3,336.3,2895600,Financials
GS,2021-10-05,339.85,348.95,337.52,346.78,346.78,2508100,Financials
GS,2021-10-06,343.7,350.15,340.36,348.8,348.8,2111800,Financials
GS,2021-10-07,353.17,357.61,350.33,351.11,351.11,2348000,Financials
GS,2021-10-08,351.3,354.42,348.91,353.08,353.08,1446700,Financials
GS,2021-10-11,353.16,356.8,346.07,346.27,346.27,1787400,Financials
GS,2021-10-12,347.15,349.28,342.48,347.43,347.43,2088200,Financials
GS,2021-10-13,348.75,349.09,340.33,347.23,347.23,2391600,Financials
GS,2021-10-14,352.35,353.84,343.54,351.63,351.63,3380900,Financials
GS,2021-10-15,361.61,366.07,356.25,364.99,364.99,6451400,Financials
GS,2021-10-18,366.74,373.87,366.37,371.84,371.84,3832300,Financials
GS,2021-10-19,373.18,373.78,368.25,370.47,370.47,2568300,Financials
GS,2021-10-20,369.43,372.42,365.11,366.63,366.63,2453400,Financials
GS,2021-10-21,365.65,370.92,363.69,366.36,366.36,2162100,Financials
GS,2021-10-22,368.52,373.34,367.72,372.41,372.41,2411000,Financials
GS,2021-10-25,374.11,377.06,371.47,372.8,372.8,1824700,Financials
GS,2021-10-26,374.25,377.34,371.91,375.37,375.37,1843300,Financials
GS,2021-10-27,374.41,375.77,369.02,369.42,369.42,2067200,Financials
GS,2021-10-28,370.32,372.95,367.68,372.86,372.86,1444700,Financials
GS,2021-10-29,372.14,373.88,369.59,371.54,371.54,2061700,Financials
GS,2021-11-01,374.88,376.37,371.45,374.55,374.55,1820800,Financials
GS,2021-11-02,373.11,383.05,371.03,380.98,380.98,3000800,Financials
GS,2021-11-03,380.32,381.11,370.83,375.63,375.63,3542400,Financials
GS,2021-11-04,372.71,373.91,362.26,366.79,366.79,3802300,Financials
GS,2021-11-05,369.78,372.53,365.02,365.9,365.9,2105600,Financials
GS,2021-11-08,368.43,371.81,366.69,367.03,367.03,1728400,Financials
GS,2021-11-09,365.03,366.35,359.59,364.35,364.35,2246900,Financials
GS,2021-11-10,361.63,364.53,357.07,358.75,358.75,2243900,Financials
GS,2021-11-11,359.66,362.92,358.2,361.64,361.64,1252400,Financials
GS,2021-11-12,362.23,364.12,358.82,363.95,363.95,1360100,Financials
GS,2021-11-15,364.93,366.14,363.05,363.86,363.86,1436500,Financials
GS,2021-11-16,363.05,364.79,358.64,362.32,362.32,1311000,Financials
GS,2021-11-17,361.2,361.92,351.87,351.94,351.94,2927000,Financials
GS,2021-11-18,352.62,354.07,346.67,351.78,351.78,1847400,Financials
GS,2021-11-19,343.7,350.77,342.5,348.2,348.2,2610400,Financials
GS,2021-11-22,353.39,361.78,350.71,356.09,356.09,3058700,Financials
GS,2021-11-23,359.76,365.79,357.3,365.24,365.24,2402300,Financials
GS,2021-11-24,364.03,366.26,358.01,358.81,358.81,2186300,Financials
GS,2021-11-26,345.59,352.09,344.01,350.0,350.0,2687900,Financials
GS,2021-11-29,354.15,356.28,343.76,347.44,347.44,2883400,Financials
GS,2021-11-30,344.73,347.7,339.1,342.45,342.45,4570400,Financials
GS,2021-12-01,346.82,352.54,339.94,340.18,340.18,2476000,Financials
GS,2021-12-02,341.56,351.58,339.78,350.18,350.18,3343700,Financials
GS,2021-12-03,352.29,352.29,342.49,345.83,345.83,2807500,Financials
GS,2021-12-06,351.2,355.65,346.52,351.77,351.77,1990200,Financials
GS,2021-12-07,355.63,363.02,355.16,361.53,361.53,2441000,Financials
GS,2021-12-08,362.55,362.98,357.04,359.01,359.01,1635200,Financials
GS,2021-12-09,357.55,361.61,355.11,358.26,358.26,2111500,Financials
GS,2021-12-10,359.63,360.41,351.19,353.36,353.36,1893800,Financials
GS,2021-12-13,353.47,353.47,345.77,347.56,347.56,2313300,Financials
GS,2021-12-14,346.58,354.66,346.31,351.33,351.33,2788500,Financials
GS,2021-12-15,351.95,353.66,343.91,352.32,352.32,2802300,Financials
