Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,Close_lag_1,Volume_lag_1,Close_lag_5,Volume_lag_5,Close_lag_10,Volume_lag_10,RSI_14,ROC_5,ROC_10,Daily_Return,Volatility_10
JPM,2019-03-14,86.19,87.32,86.16,86.88,86.88,10926500,Financials,85.964,85.82399999999998,86.223,85.04299999999999,86.00904137228554,85.73894094856597,0.270100423719569,0.3267553985588198,86.1,13022200.0,84.93,12705700.0,86.08,15156900.0,52.310231023102325,2.2960084775697442,0.9293680297397744,0.009059233449477455,0.006117664705889864
JPM,2019-03-15,86.94,88.09,86.79,87.88,87.88,24811700,Financials,86.548,85.999,86.393,85.17559999999999,86.29688116116468,85.89753791533886,0.39934324582581837,0.3412729680122195,86.88,10926500.0,84.96,10582400.0,86.13,13813300.0,53.008130081300756,3.4369114877589535,2.031812376639963,0.011510128913443829,0.0069636862921494645
JPM,2019-03-18,87.88,88.9,87.84,88.41,88.41,12935500,Financials,87.01599999999999,86.24600000000001,86.4605,85.34179999999998,86.62197636713935,86.08364621790635,0.5383301492330048,0.38068440425637656,87.88,24811700.0,86.07,9763200.0,85.94,12466300.0,63.06156405990019,2.71871732310911,2.874098208052134,0.006030951297223419,0.006893072986151503
JPM,2019-03-19,89.24,89.41,87.88,88.09,88.09,12889300,Financials,87.47200000000001,86.46799999999999,86.5275,85.4426,86.84782615681023,86.23226501657994,0.6155611402302839,0.42765975145115803,88.41,12935500.0,85.81,10219100.0,85.87,10856600.0,60.83467094703066,2.657032979839191,2.5853033655525826,-0.0036195000565546476,0.0071127345106657925
JPM,2019-03-20,87.78,87.96,86.12,86.21,86.21,14920700,Financials,87.494,86.53399999999999,86.4795,85.5046,86.7496990557625,86.23061575609253,0.5190832996699726,0.445944461094921,88.09,12889300.0,86.1,13022200.0,85.55,9070800.0,50.87248322147648,0.12775842044134844,0.7714786674459351,-0.021341809512998133,0.01031025958321548
JPM,2019-03-21,85.36,85.36,84.36,84.85,84.85,19751000,Financials,87.088,86.526,86.37249999999999,85.54260000000001,86.45743766256827,86.1283479223079,0.32908974026037185,0.42257351692801115,86.21,14920700.0,86.88,10926500.0,84.93,12705700.0,42.6940639269406,-2.3365561694290937,-0.09419521959261878,-0.015775432084444985,0.011351529504217743
JPM,2019-03-22,83.98,84.39,82.08,82.28,82.28,31115200,Financials,85.96799999999999,86.258,86.15650000000001,85.53199999999998,85.81475494525007,85.84328511324804,-0.028530167997971034,0.33235277994281476,84.85,19751000.0,87.88,24811700.0,84.96,10582400.0,33.57271095152599,-6.372325898953113,-3.1544256120527248,-0.03028874484384203,0.01483577617227288
JPM,2019-03-25,82.14,82.95,80.9,81.6,81.6,21032300,Financials,84.606,85.811,85.861,85.50800000000001,85.16633110751928,85.52896769745189,-0.36263658993260606,0.19335490596773058,82.28,31115200.0,88.41,12935500.0,86.07,9763200.0,31.829787234042456,-7.702748557855454,-5.193447194144296,-0.008264462809917439,0.013746785649476961
JPM,2019-03-26,82.33,82.81,81.51,82.41,82.41,15987100,Financials,83.47,85.47099999999999,85.6395,85.5082,84.74228016790093,85.29793305319619,-0.5556528852952596,0.04355334771513254,81.6,21032300.0,88.09,12889300.0,85.81,10219100.0,37.17320261437905,-6.44795095924623,-3.9622421629180837,0.00992647058823537,0.014563736680711661
JPM,2019-03-27,82.38,82.85,81.72,82.13,82.13,12753200,Financials,82.654,85.074,85.409,85.4858,84.34039091130077,85.06327134555202,-0.7228804342512518,-0.10973340867814432,82.41,15987100.0,86.21,14920700.0,86.1,13022200.0,38.235294117646994,-4.732629625333484,-4.610917537746806,-0.00339764591675773,0.014341351253995611
JPM,2019-03-28,82.48,83.14,82.26,83.06,83.06,12454100,Financials,82.29599999999999,84.69200000000001,85.258,85.46979999999999,84.14340769417758,84.91488087551114,-0.7714731813335618,-0.24208136320922782,82.13,12753200.0,84.85,19751000.0,86.88,10926500.0,42.578125000000036,-2.109605185621677,-4.39686924493553,0.011323511506148964,0.014596852366233629
JPM,2019-03-29,83.75,84.12,82.97,83.49,83.49,14523400,Financials,82.538,84.253,85.126,85.4488,84.04288343353487,84.80933414399179,-0.7664507104569225,-0.34695523265876677,83.06,12454100.0,82.28,31115200.0,87.88,24811700.0,39.356435643564346,1.4705882352941124,-4.995448338643604,0.005176980496026884,0.013953571514057406
