Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
PG,2019-11-19,104.26,104.99,103.57,103.82,103.82,5989000,Consumer Goods
PG,2019-11-20,103.82,104.64,103.4,104.57,104.57,6480000,Consumer Goods
PG,2019-11-21,104.13,104.78,102.85,102.9,102.9,7094200,Consumer Goods
PG,2019-11-22,102.8,103.13,102.09,102.86,102.86,4414900,Consumer Goods
PG,2019-11-25,102.98,103.39,102.63,103.04,103.04,5134300,Consumer Goods
PG,2019-11-26,103.23,104.62,102.96,104.54,104.54,8235200,Consumer Goods
PG,2019-11-27,104.68,104.69,103.43,104.11,104.11,3751400,Consumer Goods
PG,2019-11-29,104.31,104.86,104.07,104.37,104.37,2927300,Consumer Goods
PG,2019-12-02,104.27,104.99,103.43,104.93,104.93,6146200,Consumer Goods
PG,2019-12-03,104.58,105.14,104.15,105.13,105.13,6396200,Consumer Goods
PG,2019-12-04,104.96,106.52,104.91,106.48,106.48,6857300,Consumer Goods
PG,2019-12-05,106.26,106.57,105.74,106.56,106.56,7029200,Consumer Goods
PG,2019-12-06,106.65,107.27,105.93,106.19,106.19,7150900,Consumer Goods
PG,2019-12-09,106.29,107.0,106.18,106.77,106.77,7452800,Consumer Goods
PG,2019-12-10,106.7,106.77,106.13,106.26,106.26,4740100,Consumer Goods
PG,2019-12-11,106.26,107.11,106.09,106.59,106.59,4823300,Consumer Goods
PG,2019-12-12,106.7,107.53,105.93,106.52,106.52,5897800,Consumer Goods
PG,2019-12-13,106.21,107.52,105.85,107.29,107.29,5471600,Consumer Goods
PG,2019-12-16,107.29,108.04,107.18,107.36,107.36,8281900,Consumer Goods
PG,2019-12-17,107.39,107.72,106.29,107.15,107.15,8832200,Consumer Goods
PG,2019-12-18,107.15,107.63,105.76,106.04,106.04,8607600,Consumer Goods
PG,2019-12-19,106.17,107.05,105.94,106.82,106.82,6629100,Consumer Goods
PG,2019-12-20,107.87,108.25,106.91,107.19,107.19,16250500,Consumer Goods
PG,2019-12-23,107.33,107.58,106.62,106.8,106.8,6619500,Consumer Goods
PG,2019-12-24,106.7,107.15,106.52,107.07,107.07,2022100,Consumer Goods
PG,2019-12-26,106.97,107.52,106.77,107.07,107.07,4760400,Consumer Goods
